subject,topic,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,hint,formula,explanation
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Begin,Stop,Finish,Start,Halt,C,Think of the first step in a process.,,Begin means to perform or undergo the first part of an action which is Start.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Clean,Dirty,Pure,Messy,Grimy,B,Think of something free from dirt or stains.,,Clean means free from dirt or pollutants which is the definition of Pure.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Smart,Dull,Stupid,Intelligent,Slow,C,Think of someone with a quick mind.,,Smart refers to having a quick-witted or clever mind equivalent to Intelligent.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Wealthy,Poor,Rich,Needy,Broke,B,Think of someone with a lot of money.,,Wealthy means having a great deal of money or assets which is Rich.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Ancient,New,Modern,Old,Recent,C,Think of something from a very long time ago.,,Ancient means belonging to the very distant past which is Old.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Hard,Soft,Difficult,Easy,Light,B,Think of a task that requires effort.,,Hard means requiring a great deal of effort which is Difficult.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Frightened,Calm,Relaxed,Scared,Happy,C,Think of a feeling when you are afraid.,,Frightened means feeling fear or anxiety which is Scared.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: True,False,Correct,Wrong,Bad,B,Think of something that is not false.,,True means in accordance with fact or reality which is Correct.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Glad,Upset,Pleased,Angry,Bored,B,Think of being satisfied or happy.,,Glad and Pleased both express a state of satisfaction.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Simple,Complex,Easy,Hard,Tough,B,Think of something that is not complicated.,,Simple means easily understood or done which is Easy.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Broad,Narrow,Wide,Thin,Slim,B,Think of something with a large width.,,Broad means having a large distance from side to side which is Wide.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Choose,Reject,Select,Ignore,Deny,B,Think of picking one item from many.,,Choose means to pick out or select.
Verbal Ability,Synonyms,Basic Synonyms,Easy,Identify the synonym of the word: Close,Open,Near,Far,Distant,B,Think of something not far away.,,Close means a short distance away which is Near.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Profitable,Loss-making,Lucrative,Unstable,Weak,B,Think of a business that makes money.,,Lucrative means producing a great deal of profit which is Profitable.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Augment,Decrease,Diminish,Enhance,Reduce,C,Think of increasing something.,,Augment means to make something greater by adding to it which is Enhance.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Mandatory,Optional,Compulsory,Voluntary,Flexible,B,Think of something that must be done.,,Mandatory means required by law or rules which is Compulsory.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Delegate,Keep,Assign,Hold,Retain,B,Think of giving a task to someone else.,,Delegate means to entrust a task to another person which is Assign.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Collaborate,Separate,Split,Cooperate,Divide,C,Think of working together.,,Collaborate means to work jointly on an activity which is Cooperate.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Viable,Impossible,Impractical,Feasible,Unattainable,C,Think of a plan that can be successfully done.,,Viable means capable of working successfully which is Feasible.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Incentive,Penalty,Deterrent,Motivation,Restriction,C,Think of something that encourages action.,,Incentive is a thing that motivates or encourages one to do something.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Authentic,Fake,Genuine,Counterfeit,Bogus,B,Think of something that is real.,,Authentic means of undisputed origin which is Genuine.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Consolidate,Separate,Unite,Disperse,Scatter,B,Think of bringing things together into one.,,Consolidate means to combine a number of things into a single effective whole which is Unite.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Redundant,Necessary,Essential,Superfluous,Required,C,Think of something that is no longer needed.,,Redundant means not or no longer needed which is Superfluous.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Efficient,Wasteful,Productive,Careless,Slow,B,Think of achieving maximum productivity with minimum wasted effort.,,Efficient means achieving maximum productivity with minimum wasted effort which is Productive.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Appraisal,Criticism,Evaluation,Neglect,Disapproval,B,Think of an assessment of value.,,Appraisal is an act of assessing something or someone which is Evaluation.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Mitigate,Aggravate,Worsen,Alleviate,Increase,C,Think of making something less severe.,,Mitigate means to make less severe or painful which is Alleviate.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Consensus,Disagreement,Conflict,Agreement,Debate,C,Think of a general agreement.,,Consensus means a general agreement.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Initiative,Passivity,Action,Indifference,Laziness,B,Think of the power to assess and initiate things independently.,,Initiative is the ability to assess and initiate things independently which is Action.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Prudent,Careless,Wise,Reckless,Foolish,B,Think of someone who acts with care for the future.,,Prudent means acting with or showing care for the future which is Wise.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Venture,Avoid,Enterprise,Hesitation,Refusal,B,Think of a risky or daring business project.,,Venture means a risky or daring journey or business undertaking which is Enterprise.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Lucrative,Unprofitable,Costly,Gainful,Losing,C,Think of something that yields a profit.,,Lucrative means producing a great deal of profit which is Gainful.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Competent,Incapable,Skilled,Unfit,Clumsy,B,Think of having the necessary ability.,,Competent means having the necessary ability or skill which is Skilled.
Verbal Ability,Synonyms,Business Vocabulary,Medium,Identify the synonym of the word: Retention,Loss,Keeping,Departure,Release,B,Think of the act of keeping something.,,Retention is the continued possession or use of something which is Keeping.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Ubiquitous,Rare,Omnipresent,Scarce,Isolated,B,Think of something that is everywhere.,,Ubiquitous means present  appearing  or found everywhere which is Omnipresent.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Encrypt,Decode,Protect,Expose,Unmask,B,Think of converting information into code.,,Encrypt means to convert into code to prevent unauthorized access which is Protect.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Latency,Speed,Delay,Promptness,Velocity,B,Think of the time between a trigger and a response.,,Latency is the delay before a transfer of data begins following an instruction.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Scalable,Rigid,Expandable,Fixed,Static,B,Think of a system that can handle growth.,,Scalable refers to the ability of a system to grow or be expanded to handle more load.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Intrinsic,Extrinsic,Inherent,Added,External,B,Think of something that belongs naturally to the essence of something.,,Intrinsic means belonging naturally which is Inherent.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Robust,Weak,Fragile,Sturdy,Flimsy,C,Think of something strong and healthy.,,Robust means strong and healthy or able to withstand conditions which is Sturdy.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Deploy,Retract,Implement,Withdraw,Remove,B,Think of bringing into effective action.,,Deploy means to bring into effective action which is Implement.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Redundancy,Necessity,Duplication,Efficiency,Unique,B,Think of the inclusion of extra components for safety.,,Redundancy refers to the inclusion of extra components which is Duplication.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Protocol,Chaos,Method,Standard,Disorder,C,Think of a set of rules for communication.,,Protocol is a set of rules governing the exchange of data which is Standard.
Verbal Ability,Synonyms,Technology Vocabulary,Hard,Identify the synonym of the word: Interoperability,Incompatibility,Compatibility,Isolation,Disconnection,B,Think of the ability of computer systems to exchange information.,,Interoperability is the ability of systems to work together which is Compatibility.
Grammar,Verbal Analogy,Word Relationships,Easy,DOCTOR : HOSPITAL :: TEACHER : ?,School,Book,Student,Class,A,Relationship: Workplace.,,A doctor works in a hospital; a teacher works in a school.
Grammar,Verbal Analogy,Word Relationships,Easy,CAR : ROAD :: TRAIN : ?,Track,Station,Engine,Wheel,A,Relationship: Path of travel.,,A car travels on a road; a train travels on a track.
Grammar,Verbal Analogy,Word Relationships,Easy,KNIFE : CUT :: PEN : ?,Write,Ink,Paper,Draw,A,Relationship: Function/Tool.,,A knife is used to cut; a pen is used to write.
Grammar,Verbal Analogy,Word Relationships,Easy,FINGER : HAND :: LEAF : ?,Branch,Tree,Root,Flower,A,Relationship: Part to whole.,,A finger is part of a hand; a leaf is part of a branch.
Grammar,Verbal Analogy,Word Relationships,Easy,BOOK : READ :: FOOD : ?,Eat,Hunger,Kitchen,Taste,A,Relationship: Action associated with an object.,,We read a book; we eat food.
Grammar,Verbal Analogy,Word Relationships,Easy,DAY : NIGHT :: LIGHT : ?,Darkness,Sun,Bright,Shadow,A,Relationship: Antonym pair.,,Day is the opposite of night; light is the opposite of darkness.
Grammar,Verbal Analogy,Word Relationships,Easy,COW : MILK :: HEN : ?,Egg,Chick,Farm,Feather,A,Relationship: Product yielded.,,A cow produces milk; a hen produces eggs.
Grammar,Verbal Analogy,Word Relationships,Easy,SHOE : FOOT :: GLOVE : ?,Hand,Arm,Finger,Wrist,A,Relationship: Body part usage.,,A shoe is worn on a foot; a glove is worn on a hand.
Grammar,Verbal Analogy,Word Relationships,Easy,KING : CROWN :: DOCTOR : ?,Stethoscope,Coat,Hospital,Medicine,A,Relationship: Tool of profession.,,A king wears a crown; a doctor uses a stethoscope.
Grammar,Verbal Analogy,Synonym Analogy,Easy,HAPPY : JOYFUL :: SAD : ?,Unhappy,Angry,Tired,Depressed,A,Relationship: Synonym.,,Happy and joyful are synonyms; sad and unhappy are synonyms.
Grammar,Verbal Analogy,Synonym Analogy,Easy,BIG : LARGE :: SMALL : ?,Tiny,Short,Long,Broad,A,Relationship: Synonym.,,Big and large are synonyms; small and tiny are synonyms.
Grammar,Verbal Analogy,Synonym Analogy,Easy,FAST : QUICK :: SLOW : ?,Leisurely,Lazy,Sudden,Stable,A,Relationship: Synonym.,,Fast and quick are synonyms; slow and leisurely are synonyms.
Grammar,Verbal Analogy,Synonym Analogy,Easy,BRIGHT : SHINY :: DULL : ?,Gloomy,Dark,Soft,Hard,A,Relationship: Synonym.,,Bright and shiny are synonyms; dull and gloomy are synonyms.
Grammar,Verbal Analogy,Synonym Analogy,Easy,BRAVE : COURAGEOUS :: AFRAID : ?,Scared,Bold,Weak,Strong,A,Relationship: Synonym.,,Brave and courageous are synonyms; afraid and scared are synonyms.
Grammar,Verbal Analogy,Synonym Analogy,Easy,SMART : INTELLIGENT :: STUPID : ?,Foolish,Wise,Bright,Dull,A,Relationship: Synonym.,,Smart and intelligent are synonyms; stupid and foolish are synonyms.
Grammar,Verbal Analogy,Synonym Analogy,Easy,END : FINISH :: BEGIN : ?,Start,Stop,Pause,Continue,A,Relationship: Synonym.,,End and finish are synonyms; begin and start are synonyms.
Grammar,Verbal Analogy,Synonym Analogy,Easy,HELP : ASSIST :: HINDER : ?,Block,Support,Facilitate,Encourage,A,Relationship: Synonym.,,Help and assist are synonyms; hinder and block are synonyms.
Grammar,Verbal Analogy,Synonym Analogy,Easy,RICH : WEALTHY :: POOR : ?,Destitute,Broke,Sad,Empty,A,Relationship: Synonym.,,Rich and wealthy are synonyms; poor and destitute are synonyms.
Grammar,Verbal Analogy,Synonym Analogy,Easy,CALM : PEACEFUL :: NOISY : ?,Loud,Quiet,Still,Calm,A,Relationship: Synonym.,,Calm and peaceful are synonyms; noisy and loud are synonyms.
Grammar,Verbal Analogy,Antonym Analogy,Medium,GENEROUS : STINGY :: BRAVE : ?,Cowardly,Strong,Heroic,Daring,A,Relationship: Antonym.,,Generous is the opposite of stingy; brave is the opposite of cowardly.
Grammar,Verbal Analogy,Antonym Analogy,Medium,EXPAND : CONTRACT :: INCREASE : ?,Decrease,Grow,Rise,Boost,A,Relationship: Antonym.,,Expand is the opposite of contract; increase is the opposite of decrease.
